CellName,broad_cell_type,CellTypes
1370-14-6,Endoderm,Dare_Endoderm
1371-14-6,Mesoderm,Dare_Mesoderm
1372-14-6,Neural Mid,Dare_Neural Mid
1380-14-6,Mesoderm,Dare_Mesoderm
1381-14-6,Epidermal,Dare_Epidermal
1382-14-6,Neural Anterior,Dare_Neural Anterior
1383-14-6,Neural Anterior,Dare_Neural Anterior
1384-14-6,Neural Anterior,Dare_Neural Anterior
1385-14-6,Neural Posterior,Dare_Neural Posterior
1386-14-6,Neural Posterior,Dare_Neural Posterior
1387-14-6,Neural Posterior,Dare_Neural Posterior
1395-14-6,Mesoderm,Dare_Mesoderm
1396-14-6,Neural Anterior,Dare_Neural Anterior
1397-14-6,Endoderm,Dare_Endoderm
1398-14-6,Neural Posterior,Dare_Neural Posterior
1399-14-6,Neural Posterior,Dare_Neural Posterior
1400-14-6,Neural Posterior,Dare_Neural Posterior
1401-14-6,Neural Posterior,Dare_Neural Posterior
1402-14-6,Neural Anterior,Dare_Neural Anterior
1411-14-6,Epidermal,Dare_Epidermal
1412-14-6,Neural Posterior,Dare_Neural Posterior
1413-14-6,Neural Posterior,Dare_Neural Posterior
1414-14-6,Neural Posterior,Dare_Neural Posterior
1415-14-6,Mesoderm,Dare_Mesoderm
1416-14-6,Neural Anterior,Dare_Neural Anterior
1417-14-6,Neural Posterior,Dare_Neural Posterior
1425-14-6,Mesoderm,Dare_Mesoderm
1426-14-6,Epidermal,Dare_Epidermal
1427-14-6,Mesoderm,Dare_Mesoderm
1428-14-6,Mesoderm,Dare_Mesoderm
1429-14-6,Mesoderm,Dare_Mesoderm
1430-14-6,Neural Posterior,Dare_Neural Posterior
1431-14-6,Neural Posterior,Dare_Neural Posterior
1432-14-6,Neural Posterior,Dare_Neural Posterior
1440-14-6,Neural Anterior,Dare_Neural Anterior
1441-14-6,Epidermal,Dare_Epidermal
1442-14-6,Neural Posterior,Dare_Neural Posterior
1443-14-6,Neural Posterior,Dare_Neural Posterior
1444-14-6,Mesoderm,Dare_Mesoderm
1445-14-6,Mesoderm,Dare_Mesoderm
1446-14-6,Mesoderm,Dare_Mesoderm
1447-14-6,Neural Posterior,Dare_Neural Posterior
1455-14-6,Neural Anterior,Dare_Neural Anterior
1456-14-6,Mesoderm,Dare_Mesoderm
1457-14-6,Neural Mid,Dare_Neural Mid
1458-14-6,Mesoderm,Dare_Mesoderm
1459-14-6,Neural Posterior,Dare_Neural Posterior
1460-14-6,Neural Mid,Dare_Neural Mid
1461-14-6,Neural Posterior,Dare_Neural Posterior
1470-14-6,Neural Anterior,Dare_Neural Anterior
1471-14-6,Mesoderm,Dare_Mesoderm
1472-14-6,Neural Posterior,Dare_Neural Posterior
1473-14-6,Mesoderm,Dare_Mesoderm
1474-14-6,Neural Anterior,Dare_Neural Anterior
1475-14-6,Neural Posterior,Dare_Neural Posterior
1476-14-6,Neural Posterior,Dare_Neural Posterior
1477-14-6,Neural Posterior,Dare_Neural Posterior
1485-14-6,Epidermal,Dare_Epidermal
1486-14-6,Neural Anterior,Dare_Neural Anterior
1487-14-6,Neural Posterior,Dare_Neural Posterior
1488-14-6,Neural Posterior,Dare_Neural Posterior
1489-14-6,Mesoderm,Dare_Mesoderm
1490-14-6,Neural Posterior,Dare_Neural Posterior
1491-14-6,Mesoderm,Dare_Mesoderm
1492-14-6,Neural Mid,Dare_Neural Mid
1500-14-6,Mesoderm,Dare_Mesoderm
1501-14-6,Neural Anterior,Dare_Neural Anterior
1502-14-6,Epidermal,Dare_Epidermal
1503-14-6,Neural Anterior,Dare_Neural Anterior
1504-14-6,Neural Anterior,Dare_Neural Anterior
1505-14-6,Neural Anterior,Dare_Neural Anterior
1506-14-6,Neural Posterior,Dare_Neural Posterior
1507-14-6,Neural Posterior,Dare_Neural Posterior
1515-14-6,Neural Crest,Dare_Neural Crest
1516-14-6,Mesoderm,Dare_Mesoderm
1517-14-6,Neural Mid,Dare_Neural Mid
1518-14-6,Neural Mid,Dare_Neural Mid
1519-14-6,Neural Posterior,Dare_Neural Posterior
1520-14-6,Neural Posterior,Dare_Neural Posterior
1521-14-6,Neural Posterior,Dare_Neural Posterior
1522-14-6,Neural Posterior,Dare_Neural Posterior
1530-14-6,Neural Anterior,Dare_Neural Anterior
1531-14-6,Neural Mid,Dare_Neural Mid
1532-14-6,Neural Crest,Dare_Neural Crest
1533-14-6,Mesoderm,Dare_Mesoderm
1534-14-6,Neural Posterior,Dare_Neural Posterior
1535-14-6,Neural Posterior,Dare_Neural Posterior
1536-14-6,Neural Posterior,Dare_Neural Posterior
1537-14-6,Neural Posterior,Dare_Neural Posterior
1545-14-6,Epidermal,Dare_Epidermal
1546-14-6,Epidermal,Dare_Epidermal
1547-14-6,Neural Posterior,Dare_Neural Posterior
1548-14-6,Neural Posterior,Dare_Neural Posterior
1549-14-6,Mesoderm,Dare_Mesoderm
1550-14-6,Neural Posterior,Dare_Neural Posterior
1551-14-6,Neural Crest,Dare_Neural Crest
1552-14-6,Neural Mid,Dare_Neural Mid
1560-14-6,Neural Posterior,Dare_Neural Posterior
1561-14-6,Epidermal,Dare_Epidermal
1562-14-6,Neural Anterior,Dare_Neural Anterior
1563-14-6,Mesoderm,Dare_Mesoderm
1564-14-6,Neural Mid,Dare_Neural Mid
1565-14-6,Neural Anterior,Dare_Neural Anterior
1566-14-6,Neural Anterior,Dare_Neural Anterior
1567-14-6,Mesoderm,Dare_Mesoderm
1575-14-6,Epidermal,Dare_Epidermal
1576-14-6,Neural Mid,Dare_Neural Mid
1577-14-6,Epidermal,Dare_Epidermal
1578-14-6,Neural Crest,Dare_Neural Crest
1579-14-6,Neural Anterior,Dare_Neural Anterior
1580-14-6,Neural Anterior,Dare_Neural Anterior
1581-14-6,Neural Mid,Dare_Neural Mid
1582-14-6,Neural Anterior,Dare_Neural Anterior
1590-14-6,Neural Posterior,Dare_Neural Posterior
1591-14-6,Neural Anterior,Dare_Neural Anterior
1592-14-6,Mesoderm,Dare_Mesoderm
1593-14-6,Neural Posterior,Dare_Neural Posterior
1594-14-6,Neural Anterior,Dare_Neural Anterior
1595-14-6,Neural Posterior,Dare_Neural Posterior
1597-14-6,Neural Posterior,Dare_Neural Posterior
1605-14-6,Neural Anterior,Dare_Neural Anterior
1606-14-6,Mesoderm,Dare_Mesoderm
1607-14-6,Neural Posterior,Dare_Neural Posterior
1608-14-6,Mesoderm,Dare_Mesoderm
1609-14-6,Neural Posterior,Dare_Neural Posterior
1610-14-6,Neural Mid,Dare_Neural Mid
1611-14-6,Mesoderm,Dare_Mesoderm
1612-14-6,Neural Posterior,Dare_Neural Posterior
1620-14-6,Mesoderm,Dare_Mesoderm
1621-14-6,Neural Mid,Dare_Neural Mid
1622-14-6,Neural Posterior,Dare_Neural Posterior
1623-14-6,Neural Posterior,Dare_Neural Posterior
1624-14-6,Neural Posterior,Dare_Neural Posterior
1625-14-6,Neural Anterior,Dare_Neural Anterior
1626-14-6,Neural Mid,Dare_Neural Mid
1627-14-6,Neural Posterior,Dare_Neural Posterior
1635-14-6,Neural Anterior,Dare_Neural Anterior
1636-14-6,Neural Anterior,Dare_Neural Anterior
1637-14-6,Neural Posterior,Dare_Neural Posterior
1638-14-6,Mesoderm,Dare_Mesoderm
1639-14-6,Mesoderm,Dare_Mesoderm
1640-14-6,Mesoderm,Dare_Mesoderm
1641-14-6,Neural Posterior,Dare_Neural Posterior
1642-14-6,Neural Posterior,Dare_Neural Posterior
1650-14-6,Mesoderm,Dare_Mesoderm
1651-14-6,Neural Crest,Dare_Neural Crest
1652-14-6,Neural Crest,Dare_Neural Crest
1653-14-6,Epidermal,Dare_Epidermal
1654-14-6,Neural Posterior,Dare_Neural Posterior
1655-14-6,Neural Posterior,Dare_Neural Posterior
1656-14-6,Neural Posterior,Dare_Neural Posterior
1657-14-6,Neural Anterior,Dare_Neural Anterior
1665-14-6,Mesoderm,Dare_Mesoderm
1666-14-6,Neural Posterior,Dare_Neural Posterior
1667-14-6,Neural Mid,Dare_Neural Mid
1668-14-6,Neural Anterior,Dare_Neural Anterior
1669-14-6,Epidermal,Dare_Epidermal
1670-14-6,Mesoderm,Dare_Mesoderm
1671-14-6,Neural Posterior,Dare_Neural Posterior
1672-14-6,Neural Mid,Dare_Neural Mid
1680-14-6,Epidermal,Dare_Epidermal
1681-14-6,Endoderm,Dare_Endoderm
1682-14-6,Neural Posterior,Dare_Neural Posterior
1683-14-6,Neural Anterior,Dare_Neural Anterior
1684-14-6,Neural Crest,Dare_Neural Crest
1685-14-6,Neural Anterior,Dare_Neural Anterior
1686-14-6,Neural Posterior,Dare_Neural Posterior
1687-14-6,Neural Posterior,Dare_Neural Posterior
1695-14-6,Mesoderm,Dare_Mesoderm
1696-14-6,Neural Crest,Dare_Neural Crest
1697-14-6,Epidermal,Dare_Epidermal
1698-14-6,Mesoderm,Dare_Mesoderm
1699-14-6,Neural Posterior,Dare_Neural Posterior
1700-14-6,Neural Posterior,Dare_Neural Posterior
1701-14-6,Mesoderm,Dare_Mesoderm
1702-14-6,Neural Posterior,Dare_Neural Posterior
1710-14-6,Epidermal,Dare_Epidermal
1711-14-6,Neural Posterior,Dare_Neural Posterior
1712-14-6,Neural Crest,Dare_Neural Crest
1713-14-6,Neural Anterior,Dare_Neural Anterior
1714-14-6,Neural Posterior,Dare_Neural Posterior
1715-14-6,Neural Posterior,Dare_Neural Posterior
1716-14-6,Neural Posterior,Dare_Neural Posterior
1717-14-6,Neural Posterior,Dare_Neural Posterior
1725-14-6,Neural Anterior,Dare_Neural Anterior
1726-14-6,Epidermal,Dare_Epidermal
1727-14-6,Neural Crest,Dare_Neural Crest
1728-14-6,Mesoderm,Dare_Mesoderm
1729-14-6,Epidermal,Dare_Epidermal
1730-14-6,Neural Posterior,Dare_Neural Posterior
1731-14-6,Neural Posterior,Dare_Neural Posterior
1732-14-6,Neural Anterior,Dare_Neural Anterior
1740-14-6,Neural Mid,Dare_Neural Mid
1741-14-6,Mesoderm,Dare_Mesoderm
1742-14-6,Mesoderm,Dare_Mesoderm
1743-14-6,Neural Posterior,Dare_Neural Posterior
1744-14-6,Mesoderm,Dare_Mesoderm
1745-14-6,Neural Posterior,Dare_Neural Posterior
1746-14-6,Neural Posterior,Dare_Neural Posterior
1747-14-6,Neural Posterior,Dare_Neural Posterior
1755-14-6,Mesoderm,Dare_Mesoderm
1756-14-6,Neural Anterior,Dare_Neural Anterior
1757-14-6,Epidermal,Dare_Epidermal
1758-14-6,Epidermal,Dare_Epidermal
1759-14-6,Endoderm,Dare_Endoderm
1760-14-6,Neural Posterior,Dare_Neural Posterior
1761-14-6,Neural Posterior,Dare_Neural Posterior
1762-14-6,Neural Mid,Dare_Neural Mid
1770-14-6,Mesoderm,Dare_Mesoderm
1771-14-6,Epidermal,Dare_Epidermal
1772-14-6,Endoderm,Dare_Endoderm
1773-14-6,Mesoderm,Dare_Mesoderm
1774-14-6,Epidermal,Dare_Epidermal
1775-14-6,Neural Posterior,Dare_Neural Posterior
1776-14-6,Neural Posterior,Dare_Neural Posterior
1777-14-6,Neural Crest,Dare_Neural Crest
1785-14-6,Mesoderm,Dare_Mesoderm
1786-14-6,Neural Posterior,Dare_Neural Posterior
1787-14-6,Mesoderm,Dare_Mesoderm
1788-14-6,Neural Posterior,Dare_Neural Posterior
1789-14-6,Neural Posterior,Dare_Neural Posterior
1790-14-6,Neural Mid,Dare_Neural Mid
1791-14-6,Mesoderm,Dare_Mesoderm
1792-14-6,Neural Mid,Dare_Neural Mid
1800-14-6,Neural Anterior,Dare_Neural Anterior
1801-14-6,Neural Anterior,Dare_Neural Anterior
1802-14-6,Neural Anterior,Dare_Neural Anterior
1803-14-6,Neural Mid,Dare_Neural Mid
1804-14-6,Neural Posterior,Dare_Neural Posterior
1805-14-6,Neural Posterior,Dare_Neural Posterior
1806-14-6,Neural Anterior,Dare_Neural Anterior
1807-14-6,Neural Anterior,Dare_Neural Anterior
1815-14-6,Mesoderm,Dare_Mesoderm
1816-14-6,Endoderm,Dare_Endoderm
1817-14-6,Neural Anterior,Dare_Neural Anterior
1818-14-6,Neural Posterior,Dare_Neural Posterior
1819-14-6,Neural Mid,Dare_Neural Mid
1820-14-6,Neural Posterior,Dare_Neural Posterior
1821-14-6,Neural Anterior,Dare_Neural Anterior
1822-14-6,Neural Posterior,Dare_Neural Posterior
1830-14-6,Mesoderm,Dare_Mesoderm
1831-14-6,Epidermal,Dare_Epidermal
1832-14-6,Mesoderm,Dare_Mesoderm
1833-14-6,Neural Anterior,Dare_Neural Anterior
1834-14-6,Neural Anterior,Dare_Neural Anterior
1835-14-6,Epidermal,Dare_Epidermal
1836-14-6,Neural Posterior,Dare_Neural Posterior
1837-14-6,Endoderm,Dare_Endoderm
1845-14-6,Mesoderm,Dare_Mesoderm
1846-14-6,Mesoderm,Dare_Mesoderm
1847-14-6,Mesoderm,Dare_Mesoderm
1848-14-6,Neural Posterior,Dare_Neural Posterior
1849-14-6,Neural Anterior,Dare_Neural Anterior
1850-14-6,Neural Posterior,Dare_Neural Posterior
1851-14-6,Neural Posterior,Dare_Neural Posterior
1852-14-6,Mesoderm,Dare_Mesoderm
1860-14-6,Mesoderm,Dare_Mesoderm
1861-14-6,Epidermal,Dare_Epidermal
1862-14-6,Mesoderm,Dare_Mesoderm
1863-14-6,Mesoderm,Dare_Mesoderm
1864-14-6,Neural Posterior,Dare_Neural Posterior
1865-14-6,Neural Posterior,Dare_Neural Posterior
1866-14-6,Epidermal,Dare_Epidermal
1867-14-6,Neural Posterior,Dare_Neural Posterior
1875-14-6,Neural Anterior,Dare_Neural Anterior
1876-14-6,Neural Posterior,Dare_Neural Posterior
1877-14-6,Neural Mid,Dare_Neural Mid
1878-14-6,Mesoderm,Dare_Mesoderm
1879-14-6,Mesoderm,Dare_Mesoderm
1880-14-6,Neural Anterior,Dare_Neural Anterior
1881-14-6,Neural Posterior,Dare_Neural Posterior
1882-14-6,Neural Mid,Dare_Neural Mid
1890-14-6,Mesoderm,Dare_Mesoderm
1891-14-6,Mesoderm,Dare_Mesoderm
1892-14-6,Neural Anterior,Dare_Neural Anterior
1893-14-6,Neural Anterior,Dare_Neural Anterior
1894-14-6,Neural Posterior,Dare_Neural Posterior
1895-14-6,Mesoderm,Dare_Mesoderm
1896-14-6,Neural Posterior,Dare_Neural Posterior
1897-14-6,Neural Mid,Dare_Neural Mid
1905-14-6,Mesoderm,Dare_Mesoderm
1906-14-6,Neural Anterior,Dare_Neural Anterior
1907-14-6,Mesoderm,Dare_Mesoderm
1908-14-6,Mesoderm,Dare_Mesoderm
1909-14-6,Mesoderm,Dare_Mesoderm
1910-14-6,Neural Posterior,Dare_Neural Posterior
1911-14-6,Neural Crest,Dare_Neural Crest
1912-14-6,Neural Anterior,Dare_Neural Anterior
1920-14-6,Neural Anterior,Dare_Neural Anterior
1921-14-6,Neural Anterior,Dare_Neural Anterior
1922-14-6,Mesoderm,Dare_Mesoderm
1923-14-6,Mesoderm,Dare_Mesoderm
1924-14-6,Neural Mid,Dare_Neural Mid
1925-14-6,Epidermal,Dare_Epidermal
1926-14-6,Mesoderm,Dare_Mesoderm
1927-14-6,Neural Crest,Dare_Neural Crest
1935-14-6,Mesoderm,Dare_Mesoderm
1936-14-6,Neural Anterior,Dare_Neural Anterior
1937-14-6,Mesoderm,Dare_Mesoderm
1938-14-6,Neural Mid,Dare_Neural Mid
1939-14-6,Neural Posterior,Dare_Neural Posterior
1940-14-6,Neural Anterior,Dare_Neural Anterior
1941-14-6,Neural Posterior,Dare_Neural Posterior
1942-14-6,Neural Posterior,Dare_Neural Posterior
1950-14-6,Mesoderm,Dare_Mesoderm
1951-14-6,Epidermal,Dare_Epidermal
1952-14-6,Mesoderm,Dare_Mesoderm
1953-14-6,Neural Anterior,Dare_Neural Anterior
1954-14-6,Neural Posterior,Dare_Neural Posterior
1955-14-6,Neural Posterior,Dare_Neural Posterior
1956-14-6,Neural Mid,Dare_Neural Mid
1957-14-6,Neural Anterior,Dare_Neural Anterior
1965-14-6,Mesoderm,Dare_Mesoderm
1966-14-6,Neural Anterior,Dare_Neural Anterior
1967-14-6,Neural Anterior,Dare_Neural Anterior
1968-14-6,Mesoderm,Dare_Mesoderm
1969-14-6,Neural Posterior,Dare_Neural Posterior
1970-14-6,Neural Posterior,Dare_Neural Posterior
1971-14-6,Neural Posterior,Dare_Neural Posterior
1972-14-6,Neural Posterior,Dare_Neural Posterior
1980-14-6,Mesoderm,Dare_Mesoderm
1981-14-6,Neural Posterior,Dare_Neural Posterior
1982-14-6,Neural Anterior,Dare_Neural Anterior
1983-14-6,Neural Posterior,Dare_Neural Posterior
1984-14-6,Neural Mid,Dare_Neural Mid
1985-14-6,Neural Posterior,Dare_Neural Posterior
1986-14-6,Neural Posterior,Dare_Neural Posterior
1987-14-6,Neural Mid,Dare_Neural Mid
1995-14-6,Epidermal,Dare_Epidermal
1996-14-6,Neural Posterior,Dare_Neural Posterior
1997-14-6,Neural Anterior,Dare_Neural Anterior
1998-14-6,Epidermal,Dare_Epidermal
1999-14-6,Neural Posterior,Dare_Neural Posterior
2000-14-6,Epidermal,Dare_Epidermal
2001-14-6,Neural Posterior,Dare_Neural Posterior
2010-14-6,Mesoderm,Dare_Mesoderm
2011-14-6,Mesoderm,Dare_Mesoderm
2012-14-6,Neural Posterior,Dare_Neural Posterior
2013-14-6,Mesoderm,Dare_Mesoderm
2014-14-6,Neural Posterior,Dare_Neural Posterior
2015-14-6,Neural Posterior,Dare_Neural Posterior
2016-14-6,Mesoderm,Dare_Mesoderm
2017-14-6,Neural Posterior,Dare_Neural Posterior
2025-14-6,Epidermal,Dare_Epidermal
2026-14-6,Neural Crest,Dare_Neural Crest
2027-14-6,Neural Anterior,Dare_Neural Anterior
2028-14-6,Neural Posterior,Dare_Neural Posterior
2029-14-6,Neural Mid,Dare_Neural Mid
2030-14-6,Neural Anterior,Dare_Neural Anterior
2031-14-6,Neural Posterior,Dare_Neural Posterior
2032-14-6,Neural Posterior,Dare_Neural Posterior
2040-14-6,Mesoderm,Dare_Mesoderm
2041-14-6,Neural Anterior,Dare_Neural Anterior
2042-14-6,Mesoderm,Dare_Mesoderm
2043-14-6,Neural Mid,Dare_Neural Mid
2044-14-6,Neural Posterior,Dare_Neural Posterior
2045-14-6,Neural Posterior,Dare_Neural Posterior
2046-14-6,Neural Mid,Dare_Neural Mid
2047-14-6,Mesoderm,Dare_Mesoderm
2055-14-6,Epidermal,Dare_Epidermal
2056-14-6,Neural Anterior,Dare_Neural Anterior
2057-14-6,Neural Anterior,Dare_Neural Anterior
2058-14-6,Neural Posterior,Dare_Neural Posterior
2059-14-6,Neural Posterior,Dare_Neural Posterior
2060-14-6,Neural Posterior,Dare_Neural Posterior
2061-14-6,Neural Posterior,Dare_Neural Posterior
2062-14-6,Neural Posterior,Dare_Neural Posterior
2070-14-6,Neural Anterior,Dare_Neural Anterior
2071-14-6,Mesoderm,Dare_Mesoderm
2072-14-6,Mesoderm,Dare_Mesoderm
2073-14-6,Neural Posterior,Dare_Neural Posterior
2074-14-6,Neural Posterior,Dare_Neural Posterior
2075-14-6,Neural Posterior,Dare_Neural Posterior
2076-14-6,Neural Posterior,Dare_Neural Posterior
2077-14-6,Neural Posterior,Dare_Neural Posterior
2086-14-6,Neural Posterior,Dare_Neural Posterior
2087-14-6,Neural Anterior,Dare_Neural Anterior
2088-14-6,Neural Anterior,Dare_Neural Anterior
2089-14-6,Mesoderm,Dare_Mesoderm
2090-14-6,Neural Posterior,Dare_Neural Posterior
2091-14-6,Mesoderm,Dare_Mesoderm
2092-14-6,Neural Posterior,Dare_Neural Posterior
2100-14-6,Neural Anterior,Dare_Neural Anterior
2101-14-6,Neural Anterior,Dare_Neural Anterior
2102-14-6,Neural Anterior,Dare_Neural Anterior
2103-14-6,Mesoderm,Dare_Mesoderm
2104-14-6,Neural Posterior,Dare_Neural Posterior
2105-14-6,Neural Posterior,Dare_Neural Posterior
2106-14-6,Neural Posterior,Dare_Neural Posterior
2107-14-6,Mesoderm,Dare_Mesoderm
2115-14-6,Neural Anterior,Dare_Neural Anterior
2116-14-6,Neural Anterior,Dare_Neural Anterior
2117-14-6,Mesoderm,Dare_Mesoderm
2118-14-6,Neural Mid,Dare_Neural Mid
2119-14-6,Mesoderm,Dare_Mesoderm
2120-14-6,Neural Posterior,Dare_Neural Posterior
2121-14-6,Neural Mid,Dare_Neural Mid
2122-14-6,Neural Mid,Dare_Neural Mid
2130-14-6,Mesoderm,Dare_Mesoderm
2131-14-6,Neural Posterior,Dare_Neural Posterior
2132-14-6,Mesoderm,Dare_Mesoderm
2133-14-6,Neural Posterior,Dare_Neural Posterior
2134-14-6,Neural Posterior,Dare_Neural Posterior
2135-14-6,Neural Posterior,Dare_Neural Posterior
2136-14-6,Neural Mid,Dare_Neural Mid
2137-14-6,Mesoderm,Dare_Mesoderm
2145-14-6,Neural Anterior,Dare_Neural Anterior
2146-14-6,Neural Mid,Dare_Neural Mid
2147-14-6,Mesoderm,Dare_Mesoderm
2148-14-6,Neural Posterior,Dare_Neural Posterior
2149-14-6,Neural Posterior,Dare_Neural Posterior
2150-14-6,Neural Anterior,Dare_Neural Anterior
2151-14-6,Neural Posterior,Dare_Neural Posterior
2152-14-6,Neural Posterior,Dare_Neural Posterior
2160-14-6,Neural Anterior,Dare_Neural Anterior
2161-14-6,Mesoderm,Dare_Mesoderm
2162-14-6,Neural Posterior,Dare_Neural Posterior
2163-14-6,Mesoderm,Dare_Mesoderm
2164-14-6,Mesoderm,Dare_Mesoderm
2165-14-6,Neural Posterior,Dare_Neural Posterior
2166-14-6,Neural Posterior,Dare_Neural Posterior
2167-14-6,Neural Posterior,Dare_Neural Posterior
2175-14-6,Neural Crest,Dare_Neural Crest
2176-14-6,Neural Mid,Dare_Neural Mid
2177-14-6,Neural Posterior,Dare_Neural Posterior
2178-14-6,Neural Posterior,Dare_Neural Posterior
2179-14-6,Neural Mid,Dare_Neural Mid
2180-14-6,Neural Posterior,Dare_Neural Posterior
2181-14-6,Neural Posterior,Dare_Neural Posterior
2182-14-6,Neural Anterior,Dare_Neural Anterior
2190-14-6,Neural Anterior,Dare_Neural Anterior
2191-14-6,Neural Posterior,Dare_Neural Posterior
2192-14-6,Neural Posterior,Dare_Neural Posterior
2193-14-6,Neural Anterior,Dare_Neural Anterior
2194-14-6,Neural Posterior,Dare_Neural Posterior
2195-14-6,Neural Posterior,Dare_Neural Posterior
2196-14-6,Neural Mid,Dare_Neural Mid
2197-14-6,Neural Posterior,Dare_Neural Posterior
2205-14-6,Mesoderm,Dare_Mesoderm
2206-14-6,Mesoderm,Dare_Mesoderm
2207-14-6,Neural Anterior,Dare_Neural Anterior
2208-14-6,Epidermal,Dare_Epidermal
2209-14-6,Neural Anterior,Dare_Neural Anterior
2210-14-6,Neural Posterior,Dare_Neural Posterior
2211-14-6,Neural Mid,Dare_Neural Mid
2212-14-6,Neural Posterior,Dare_Neural Posterior
2220-14-6,Neural Crest,Dare_Neural Crest
2221-14-6,Mesoderm,Dare_Mesoderm
2222-14-6,Neural Anterior,Dare_Neural Anterior
2223-14-6,Neural Anterior,Dare_Neural Anterior
2224-14-6,Neural Crest,Dare_Neural Crest
2225-14-6,Neural Posterior,Dare_Neural Posterior
2226-14-6,Neural Anterior,Dare_Neural Anterior
2227-14-6,Neural Anterior,Dare_Neural Anterior
2235-14-6,Mesoderm,Dare_Mesoderm
2236-14-6,Neural Posterior,Dare_Neural Posterior
2237-14-6,Mesoderm,Dare_Mesoderm
2238-14-6,Neural Posterior,Dare_Neural Posterior
2239-14-6,Neural Crest,Dare_Neural Crest
2240-14-6,Neural Posterior,Dare_Neural Posterior
2241-14-6,Mesoderm,Dare_Mesoderm
2242-14-6,Neural Posterior,Dare_Neural Posterior
2250-14-6,Mesoderm,Dare_Mesoderm
2251-14-6,Mesoderm,Dare_Mesoderm
2252-14-6,Neural Posterior,Dare_Neural Posterior
2253-14-6,Neural Posterior,Dare_Neural Posterior
2254-14-6,Neural Posterior,Dare_Neural Posterior
2255-14-6,Mesoderm,Dare_Mesoderm
2256-14-6,Neural Posterior,Dare_Neural Posterior
2265-14-6,Neural Anterior,Dare_Neural Anterior
2266-14-6,Neural Anterior,Dare_Neural Anterior
2267-14-6,Neural Posterior,Dare_Neural Posterior
2268-14-6,Mesoderm,Dare_Mesoderm
2269-14-6,Neural Anterior,Dare_Neural Anterior
2270-14-6,Neural Posterior,Dare_Neural Posterior
2271-14-6,Neural Posterior,Dare_Neural Posterior
