"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.73437676249074e-27,1.32090684215698,0.168,0.121,7.59747577262398e-23,"Neve_ectoderm.pharyngeal","OG0004317"
8.57051558403895e-27,1.56108453353094,0.098,0.057,1.13550760972932e-22,"Neve_ectoderm.pharyngeal","NV2.1792"
3.64342285718166e-26,0.0293225995515776,0.2,0.309,4.82717094347998e-22,"Neve_ectoderm.pharyngeal","OG0002073"
5.1796015004965e-26,1.55279646843867,0.11,0.18,6.86245402800781e-22,"Neve_ectoderm.pharyngeal","OG0000044"
5.4418117190598e-26,0.0393687098754099,0.145,0.232,7.20985634658232e-22,"Neve_ectoderm.pharyngeal","OG0003051"
5.7025334587455e-26,1.98844757475242,0.098,0.058,7.55528657949191e-22,"Neve_ectoderm.pharyngeal","OG0003595"
7.4707526632458e-26,0.00125212735783947,0.138,0.223,9.89800020353436e-22,"Neve_ectoderm.pharyngeal","OG0004909"
1.70179399665971e-25,0.255666308391994,0.087,0.151,2.25470686617445e-21,"Neve_ectoderm.pharyngeal","OG0001735"
1.86146289198681e-25,0.0129819871009607,0.198,0.304,2.46625218559333e-21,"Neve_ectoderm.pharyngeal","OG0004332"
1.87311384206671e-25,0.880014715615177,0.285,0.241,2.48168852935418e-21,"Neve_ectoderm.pharyngeal","OG0000385"
2.24098798953879e-25,1.17916071533627,0.128,0.083,2.96908498733994e-21,"Neve_ectoderm.pharyngeal","OG0003058"
2.90960710406273e-25,1.1365771146268,0.456,0.425,3.85493845217272e-21,"Neve_ectoderm.pharyngeal","OG0000035"
5.74874015958306e-25,0.012099026117029,0.077,0.136,7.61650583743159e-21,"Neve_ectoderm.pharyngeal","OG0007080"
8.55007357160976e-25,1.39371722712977,0.139,0.096,1.13279924750258e-20,"Neve_ectoderm.pharyngeal","OG0002851"
1.72140142227837e-24,1.74334192538996,0.081,0.046,2.28068474437661e-20,"Neve_ectoderm.pharyngeal","OG0000617"
2.39854255548131e-24,0.0965678991649575,0.107,0.178,3.17782903175718e-20,"Neve_ectoderm.pharyngeal","OG0009370"
5.02100550625086e-24,1.39331809827362,0.07,0.037,6.65233019523177e-20,"Neve_ectoderm.pharyngeal","OG0001305"
5.07265626197096e-24,1.4893350895105,0.093,0.055,6.72076228148533e-20,"Neve_ectoderm.pharyngeal","NV2.15315"
5.20188698504169e-24,0.13638791124125,0.175,0.265,6.89198006648174e-20,"Neve_ectoderm.pharyngeal","OG0000924"
6.68569750549391e-24,0.056619706433134,0.182,0.276,8.85788062502888e-20,"Neve_ectoderm.pharyngeal","OG0001334"
8.65770435096568e-24,0.000338590850481504,0.078,0.136,1.14705924945944e-19,"Neve_ectoderm.pharyngeal","OG0004072"
9.53101704730872e-24,1.30352951280587,0.125,0.082,1.26276444859793e-19,"Neve_ectoderm.pharyngeal","OG0001651"
1.09011964238864e-23,0.0104912477010262,0.098,0.164,1.44429951420072e-19,"Neve_ectoderm.pharyngeal","OG0003757"
1.10407249166904e-23,2.15547061704883,0.043,0.018,1.46278564421231e-19,"Neve_ectoderm.pharyngeal","NV2.8677"
1.37608029278548e-23,0.116316726699949,0.088,0.148,1.82316877991149e-19,"Neve_ectoderm.pharyngeal","OG0000364"
1.38326680416893e-23,0.0572167321689666,0.094,0.159,1.83269018884342e-19,"Neve_ectoderm.pharyngeal","OG0001818"
2.16857357272023e-23,0.29721316760706,0.142,0.224,2.87314312649703e-19,"Neve_ectoderm.pharyngeal","OG0000645"
2.84432915734644e-23,2.05674251317975,0.323,0.288,3.7684517005683e-19,"Neve_ectoderm.pharyngeal","OG0000011"
4.33080657390365e-23,6.50205436451964,0.149,0.106,5.73788562976495e-19,"Neve_ectoderm.pharyngeal","OG0000031"
5.34523411707972e-23,1.50364752059259,0.126,0.086,7.08190068171892e-19,"Neve_ectoderm.pharyngeal","OG0008228"
9.04682506641838e-23,2.09992361787606,0.069,0.037,1.19861385304977e-18,"Neve_ectoderm.pharyngeal","OG0002671"
1.02145882244801e-22,0.0182293030475679,0.185,0.283,1.35333079386137e-18,"Neve_ectoderm.pharyngeal","OG0001879"
1.41158075583767e-22,2.58625952162936,0.022,0.006,1.87020334340933e-18,"Neve_ectoderm.pharyngeal","OG0004450"
2.05702279438869e-22,2.20080075528289,0.046,0.021,2.72534950028558e-18,"Neve_ectoderm.pharyngeal","OG0006688"
2.19041337150505e-22,0.0852679236390445,0.118,0.19,2.90207867590704e-18,"Neve_ectoderm.pharyngeal","OG0002074"
2.22650234419329e-22,1.11707336798631,0.174,0.13,2.94989295582168e-18,"Neve_ectoderm.pharyngeal","NV2.1434"
2.42082909949641e-22,3.02954277641092,0.163,0.118,3.2073564739228e-18,"Neve_ectoderm.pharyngeal","OG0001679"
2.45813398600554e-22,0.0367908594454859,0.15,0.232,3.25678171805875e-18,"Neve_ectoderm.pharyngeal","NV2.17268"
2.57799214076481e-22,0.060935550532688,0.105,0.171,3.41558178729929e-18,"Neve_ectoderm.pharyngeal","OG0005841"
2.84342881357821e-22,0.113242391769759,0.218,0.325,3.76725883510977e-18,"Neve_ectoderm.pharyngeal","NV2.11605"
3.55302533222948e-22,1.49687940197997,0.128,0.088,4.70740326267084e-18,"Neve_ectoderm.pharyngeal","OG0008702"
4.13644117345539e-22,1.26253823096683,0.18,0.14,5.48037091071105e-18,"Neve_ectoderm.pharyngeal","OG0016081"
