"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","term","Ont"
"GO:0030838","GO:0030838","7/123","75/10463",0.0933333333333333,7.93940379403794,6.5778878488092,2.67624492132987e-05,0.00111003383458884,0.000916396583278126,"c104424-g4/c105908-g1/c12761-g1/c78092-g1/c105479-g1/c110137-g1/c40816-g1",7,"positive regulation of actin filament polymerization","BP"
"GO:0043407","GO:0043407","6/123","51/10463",0.117647058823529,10.0076518412243,7.03281582429524,2.72919926542221e-05,0.00111003383458884,0.000916396583278126,"c102772-g1/c102906-g2/c98789-g1/c99521-g1/c102902-g1/c104424-g3",6,"negative regulation of MAP kinase activity","BP"
"GO:0016235","GO:0016235","5/123","31/10463",0.161290322580645,13.7201678468398,7.73552054500345,2.75245477556345e-05,0.00111003383458884,0.000916396583278126,"c104424-g3/c102000-g1/c98750-g1/c98854-g1/c98854-g3",5,"aggresome","CC"
"GO:0030054","GO:0030054","14/123","326/10463",0.0429447852760736,3.65309990523218,5.30771169874369,2.76296631316874e-05,0.00111003383458884,0.000916396583278126,"c102772-g1/c102906-g2/c103611-g2/c98789-g1/c103219-g2/c103330-g1/c96210-g1/c101822-g1/c102902-g1/c102958-g1/c104424-g3/c104424-g4/c78536-g1/c40816-g1",14,"cell junction","CC"
"GO:0032956","GO:0032956","11/123","206/10463",0.0533980582524272,4.54230799589549,5.60027554953423,2.96198443879886e-05,0.00116947316635334,0.000965467160087614,"c104424-g3/c104424-g4/c105908-g1/c12761-g1/c78092-g1/c28978-g1/c80891-g1/c105479-g1/c110137-g1/c40816-g1/c98000-g2",11,"regulation of actin cytoskeleton organization","BP"
"GO:0043122","GO:0043122","7/123","79/10463",0.0886075949367089,7.53740866522589,6.36116241797174,3.75980531422884e-05,0.00145931426603119,0.00120474760827029,"c101822-g1/c102902-g1/c104424-g4/c102000-g1/c98750-g1/c98854-g1/c98854-g3",7,"regulation of canonical NF-kappaB signal transduction","BP"
"GO:0033627","GO:0033627","4/123","17/10463",0.235294117647059,20.0153036824486,8.55760742861197,3.84506120618528e-05,0.00146753169369405,0.00121153156601908,"c105908-g1/c12761-g1/c78092-g1/c105479-g1",4,"cell adhesion mediated by integrin","BP"
"GO:0006909","GO:0006909","9/123","142/10463",0.0633802816901408,5.39144623840605,5.74632913563569,4.29716601371893e-05,0.00161319838875678,0.00133178777577898,"c104424-g3/c104424-g4/c105908-g1/c12761-g1/c78092-g1/c95060-g1/c105479-g1/c110137-g1/c40816-g1",9,"phagocytosis","BP"
"GO:0001772","GO:0001772","4/123","18/10463",0.222222222222222,18.903342366757,8.29116945530103,4.89883253797667e-05,0.00175286351749478,0.00144708934838916,"c102906-g2/c104424-g3/c28978-g1/c80891-g1",4,"immunological synapse","CC"
"GO:0035973","GO:0035973","4/123","18/10463",0.222222222222222,18.903342366757,8.29116945530103,4.89883253797667e-05,0.00175286351749478,0.00144708934838916,"c102000-g1/c98750-g1/c98854-g1/c98854-g3",4,"aggrephagy","BP"
