OG0000580	1.66497e-29	1.00595e-19	2.10303e-15	
OG0000583	2.2638e-19	5.13647e-14	1.60266e-12	
OG0000585	3.4538e-17	5.15304e-13	7.45723e-12	
OG0000586	1.27066e-23	5.79848e-16	5.15335e-13	
OG0000587	1.76798e-14	2.53957e-11	6.73687e-11	
OG0000588	4.00139e-15	4.57536e-13	9.00599e-13	
OG0000589	1.12981e-09	1.61299e-09	1.6836e-10	
OG0000590	3.50588e-11	1.49849e-10	3.54812e-11	
OG0000591	9.18206e-24	1.01003e-16	4.31573e-14	
OG0000592	7.62366e-12	2.15894e-10	7.34442e-11	
OG0000593	9.59602e-28	5.01901e-18	6.11316e-14	
OG0000594	8.97126e-25	2.65663e-16	4.71539e-13	
OG0000595	9.82766e-33	7.42588e-21	2.8205e-15	
OG0000596	2.69169e-17	5.64671e-13	6.29585e-12	
OG0000597	6.96526e-36	1.30417e-22	7.65479e-16	
OG0000598	1.11538e-21	2.66924e-14	5.2486e-12	
OG0000600	6.05836e-25	4.61692e-17	6.10402e-14	
OG0000602	7.30227e-22	4.4016e-15	8.56771e-13	
OG0000603	9.58051e-26	1.97737e-18	6.96864e-15	
OG0000605	2.68209e-43	2.29415e-26	2.21319e-17	
OG0000608	7.28054e-38	1.29358e-23	3.60848e-16	
OG0000609	6.16349e-18	2.00046e-13	4.2752e-12	
OG0000611	1.82613e-15	2.67104e-13	7.0243e-13	
OG0000612	1.18287e-14	3.95575e-12	5.48996e-12	
OG0000613	1.92668e-18	4.7604e-14	5.90378e-13	
OG0000615	1.52512e-31	9.62777e-21	1.58568e-15	
OG0000616	6.37993e-32	4.56472e-21	5.45237e-16	
OG0000617	1.98913e-19	1.59665e-14	2.85746e-13	
OG0000618	1.23924e-14	8.26068e-12	2.27441e-11	
OG0000619	3.1367e-14	3.14492e-11	7.73927e-11	
OG0000621	1.29859e-12	8.93785e-11	5.14097e-11	
OG0000622	4.52376e-13	9.85134e-11	6.62168e-11	
OG0000624	8.52338e-15	8.57031e-13	1.71083e-12	
OG0000625	3.4401e-13	8.46719e-11	7.59757e-11	
OG0000626	7.74451e-32	2.29362e-20	5.15861e-15	
OG0000627	5.6966e-21	1.06568e-14	1.46435e-12	
OG0000629	1.2689e-14	1.1767e-11	2.75443e-11	
OG0000630	9.87792e-13	9.21899e-11	6.35223e-11	
OG0000631	7.74451e-32	2.29362e-20	5.15861e-15	
OG0000634	3.03053e-23	9.82216e-17	1.73609e-13	
OG0000637	5.56519e-37	1.85598e-22	4.85654e-15	
OG0000639	1.64396e-10	7.9935e-10	1.35349e-10	
OG0000640	9.26599e-15	2.02645e-11	4.08717e-11	
OG0000641	6.387e-23	6.35858e-15	3.5564e-12	
OG0000642	1.00489e-19	7.68661e-14	5.89495e-12	
OG0000643	1.01933e-17	1.40816e-12	2.61529e-11	
OG0000645	2.48945e-11	9.65767e-11	2.4184e-11	
OG0000646	7.09605e-12	1.92165e-10	7.41868e-11	
OG0000647	3.71783e-32	5.68374e-21	1.81834e-15	
OG0000648	2.28871e-11	3.15701e-10	1.02296e-10	
OG0000649	2.39632e-16	1.49696e-12	1.16014e-11	
OG0000650	7.64911e-13	5.20318e-11	4.13974e-11	
OG0000651	1.48748e-18	5.06753e-13	1.46019e-11	
OG0000652	3.10027e-12	2.78763e-11	1.25976e-11	
OG0000653	4.41452e-16	4.49788e-12	2.45863e-11	
OG0000654	2.74303e-31	2.59567e-20	5.91007e-15	
OG0000656	7.56552e-37	6.31362e-26	3.6967e-20	
OG0000661	1.87373e-15	8.1664e-12	3.15815e-11	
OG0000662	9.58246e-29	8.73815e-19	2.94777e-14	
OG0000665	8.83081e-18	2.66031e-14	4.22019e-13	
OG0000667	2.97553e-13	4.73981e-11	4.70501e-11	
OG0000668	1.55733e-22	1.54028e-15	6.4711e-13	
OG0000669	2.58464e-28	2.05499e-18	4.52923e-14	
OG0000670	2.4641e-30	7.75723e-20	5.22937e-15	
OG0000672	6.29089e-25	2.20622e-17	1.96283e-14	
OG0000674	1.06569e-28	4.22479e-18	2.01987e-13	
OG0000676	3.14423e-11	4.74749e-10	1.23622e-10	
OG0000677	2.30047e-19	7.90488e-14	3.61616e-12	
OG0000679	1.68365e-24	3.38264e-17	2.02776e-14	
OG0000680	1.32881e-32	1.45678e-20	1.62834e-14	
OG0000681	4.80195e-30	2.17923e-19	1.7188e-14	
OG0000682	1.09787e-31	2.17394e-20	1.08025e-14	
OG0000683	5.88764e-20	9.40922e-15	3.79136e-13	
OG0000684	7.66228e-14	5.35705e-11	7.27017e-11	
OG0000685	2.95735e-13	1.84197e-12	1.26928e-12	
OG0000687	3.32435e-14	2.82509e-12	4.35609e-12	
OG0000688	1.50427e-24	3.10633e-16	5.16669e-13	
OG0000689	8.95856e-17	3.639e-14	2.95376e-13	
OG0000690	1.17353e-28	2.3503e-18	8.5006e-14	
OG0000691	3.48821e-24	8.27524e-17	3.31744e-14	
OG0000698	3.10275e-35	1.31581e-21	5.13931e-15	
OG0000700	3.7615e-11	5.9462e-10	1.62719e-10	
OG0000701	9.79407e-22	7.94234e-15	2.37714e-12	
OG0000702	1.1661e-09	2.13345e-09	2.31408e-10	
OG0000703	5.09496e-10	1.21494e-09	1.93922e-10	
OG0000704	8.24296e-16	4.41699e-13	1.46533e-12	
OG0000705	2.31936e-14	2.16635e-11	3.98792e-11	
OG0000707	9.50821e-11	9.34237e-10	2.0877e-10	
